Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:47:51.766 626 025,kernel_0,0,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=0",9468,20,9468,
09:47:51.766 626 169,kernel_0,0,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=0",9468,20,9468,
09:47:51.766 626 566,kernel_0,0,sched_stat_runtime,"comm=php5, tid=9468, runtime=52552, vruntime=103119601493588, context.packet_seq_num=0, context.cpu_id=0",9468,20,9468,
09:47:51.766 626 996,kernel_0,0,sched_switch,"prev_comm=php5, prev_tid=9468, prev_prio=20, prev_state=2048, next_comm=migration/0, next_tid=9, next_prio=-100, context.packet_seq_num=0, context.cpu_id=0",9468,20,9468,
09:47:51.766 628 353,kernel_0,0,sched_migrate_task,"comm=php5, tid=9468, prio=20, orig_cpu=0, dest_cpu=1, context.packet_seq_num=0, context.cpu_id=0",9,-100,9,
09:47:51.766 629 285,kernel_0,0,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=0",9,-100,9,
09:47:51.766 629 404,kernel_0,0,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=0",9,-100,9,
09:47:51.766 631 011,kernel_0,0,sched_switch,"prev_comm=migration/0, prev_tid=9, prev_prio=-100, prev_state=1, next_comm=swapper/0, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=0",9,-100,9,
09:47:51.766 632 616,kernel_0,0,power_cpu_idle,"state=5, cpu_id=0, context.packet_seq_num=0, context.cpu_id=0",0,20,,
09:47:51.766 640 517,kernel_1,1,power_cpu_idle,"state=4294967295, cpu_id=1, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:47:51.766 641 615,kernel_1,1,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:47:51.766 641 827,kernel_1,1,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:47:51.766 642 690,kernel_1,1,sched_switch,"prev_comm=swapper/1, prev_tid=0, prev_prio=20, prev_state=0, next_comm=php5, next_tid=9468, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:47:51.766 643 773,kernel_1,1,kmem_mm_page_free,"page=0xffffea000dbc1540, pfn=3600469, order=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 644 192,kernel_1,1,kmem_cache_free,"call_site=0xffffffff8109c241, ptr=0xffff8807f510d480, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 644 725,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff81074a16, ptr=0xffff8807f510d480, bytes_req=960, bytes_alloc=960, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 645 767,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea000dbc1540, pfn=3600469, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 646 379,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff811de695, ptr=0xffff8807f6220040, bytes_req=192, bytes_alloc=192, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 661 375,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea0008f9c1c0, pfn=2352903, order=0, gfp_flags=37913792, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 661 925,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea00195fd000, pfn=6651712, order=0, gfp_flags=37913792, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 662 771,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea001f73a340, pfn=8244877, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 663 525,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff811a2571, ptr=0xffff880128acd980, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 663 880,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff811a261b, ptr=0xffff8807f7bdd5d8, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 674 722,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea001e69fdc0, pfn=7972855, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 678 907,kernel_1,1,kmem_kmalloc,"call_site=0xffffffff8122c5e2, ptr=0xffff8807f7ba14c0, bytes_req=128, bytes_alloc=128, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 679 422,kernel_1,1,kmem_kmalloc,"call_site=0xffffffff8122c1ad, ptr=0xffff8807f5e24000, bytes_req=504, bytes_alloc=512, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 679 867,kernel_1,1,kmem_kmalloc,"call_site=0xffffffff8122c7d6, ptr=0xffff8801e3b02ce0, bytes_req=28, bytes_alloc=32, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 680 265,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff811e5f2e, ptr=0xffff8806b3b5d000, bytes_req=4096, bytes_alloc=4096, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 680 661,kernel_1,1,kmem_cache_alloc,"call_site=0xffffffff811d8dd7, ptr=0xffff8807f8d81200, bytes_req=256, bytes_alloc=256, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 683 220,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811dccf1, ptr=0xffff8806b3b5d000, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 683 725,kernel_1,1,kmem_kmalloc,"call_site=0xffffffff8122c1ad, ptr=0xffff8807f5e24200, bytes_req=392, bytes_alloc=512, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 685 449,kernel_1,1,kmem_mm_page_free_batched,"page=0xffffea001dbb5480, pfn=7794002, cold=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 685 638,kernel_1,1,kmem_mm_page_free,"page=0xffffea001dbb5480, pfn=7794002, order=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 685 877,kernel_1,1,kmem_mm_page_free_batched,"page=0xffffea001dbb54c0, pfn=7794003, cold=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 686 001,kernel_1,1,kmem_mm_page_free,"page=0xffffea001dbb54c0, pfn=7794003, order=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 687 084,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea00185dc1c0, pfn=6387463, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 698 364,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea001a79ca40, pfn=6940457, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 709 058,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea000dbc0900, pfn=3600420, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 719 426,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea001a79cb00, pfn=6940460, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 730 105,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea001dfb6580, pfn=7859606, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 742 921,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea0015fbdd00, pfn=5762932, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 768 904,kernel_1,1,kmem_mm_page_alloc,"page=0xffffea000dbc0b00, pfn=3600428, order=0, gfp_flags=33686016, migratetype=0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 792 556,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff88077b1b1a00, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 792 780,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f8fb54b8, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 792 909,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880508476f40, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 793 268,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff88077b1b1780, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 793 415,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7bdd0c8, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 793 537,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880508476940, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 793 810,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880508476b80, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 793 939,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7bdd350, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 794 222,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880508476880, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 794 749,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880508476780, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 794 881,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7bddc98, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 795 004,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880508476040, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 795 601,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880508476640, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 795 733,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f5967278, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 795 858,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff8805084765c0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 796 069,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880508476fc0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 796 198,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f5967818, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 796 321,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff88077b1b1280, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 796 858,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff8803c11f6380, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 796 986,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7bdd1e8, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 797 106,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff8803c11f6600, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 797 354,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff8803c11f6bc0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 797 483,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f5967860, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 797 602,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff8800c9cae1c0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 043,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff8800c9cae2c0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 171,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f5967080, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 290,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff88029a88f880, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 497,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880782ddc740, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 626,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7bdd620, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 743,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880782ddc800, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 798 994,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880782ddcac0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 799 122,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7859aa0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 799 242,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880782ddce00, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 799 598,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880782ddc180, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 799 729,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7859938, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 799 845,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a2063, ptr=0xffff880782ddcf00, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 800 053,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff880782ddc700, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
09:47:51.766 800 182,kernel_1,1,kmem_cache_free,"call_site=0xffffffff811a1f00, ptr=0xffff8807f7859fb0, context.packet_seq_num=0, context.cpu_id=1",9468,20,9468,
