Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:45:50.931 405 197,kernel_3,3,x86_exceptions_page_fault_kernel,"address=0x7fbdd1b8e691, ip=0xffffffffa09b0206, error_code=0x0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 406 486,kernel_3,3,syscall_entry_statfs,"pathname=, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/statfs.c:0]
09:45:50.931 406 991,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811e60b3, ptr=0xffff880485a5c000, bytes_req=4096, bytes_alloc=4096, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 407 339,kernel_3,3,x86_exceptions_page_fault_kernel,"address=0x7fbdd1b8e691, ip=0xffffffff81316139, error_code=0x0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 412 008,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811ef670, ptr=0xffff880754830858, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 413 452,kernel_3,3,kmem_cache_free,"call_site=0xffffffff811ed8fb, ptr=0xffff880754830858, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 413 659,kernel_3,3,kmem_cache_free,"call_site=0xffffffff811e64d1, ptr=0xffff880485a5c000, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 414 170,kernel_3,3,syscall_exit_statfs,"ret=-2, buf=140722622868800, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/statfs.c:0]
09:45:50.931 415 042,kernel_3,3,syscall_entry_statfs,"pathname=/selinux, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/statfs.c:0]
09:45:50.931 415 205,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811e60b3, ptr=0xffff880485a5c000, bytes_req=4096, bytes_alloc=4096, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 415 844,kernel_3,3,kmem_cache_free,"call_site=0xffffffff811e64d1, ptr=0xffff880485a5c000, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 415 958,kernel_3,3,syscall_exit_statfs,"ret=-2, buf=140722622868800, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/statfs.c:0]
09:45:50.931 416 789,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2c3cfb0, ip=0x7fbdd2c3cfb0, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 418 666,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2c4f320, ip=0x7fbdd2c4f320, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 440 349,kernel_3,3,syscall_entry_brk,"brk=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 440 647,kernel_3,3,syscall_exit_brk,"ret=38424576, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 440 825,kernel_3,3,syscall_entry_brk,"brk=38559744, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 441 631,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff8119d526, ptr=0xffff8807432d31c0, bytes_req=192, bytes_alloc=192, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 442 114,kernel_3,3,syscall_exit_brk,"ret=38559744, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 442 553,kernel_3,3,x86_exceptions_page_fault_user,"address=0x24a5008, ip=0x7fbdd2c4d46a, error_code=0x6, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 443 173,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001aced740, pfn=7027549, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 443 486,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811a2571, ptr=0xffff880128acd980, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 443 691,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811a261b, ptr=0xffff8807f5cad308, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 444 127,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001e506580, pfn=7946646, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 445 296,kernel_3,3,syscall_entry_open,"filename=/proc/filesystems, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/open.c:0]
09:45:50.931 445 587,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811e60b3, ptr=0xffff880485a5c000, bytes_req=4096, bytes_alloc=4096, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 446 076,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811d8dd7, ptr=0xffff8807f6e25400, bytes_req=256, bytes_alloc=256, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 447 563,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811ef670, ptr=0xffff880754830858, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 449 731,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff8123d9ed, ptr=0xffff8800de4f8048, bytes_req=616, bytes_alloc=616, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 451 256,kernel_3,3,kmem_kmalloc,"call_site=0xffffffff8123dc0d, ptr=0xffff88036f17d500, bytes_req=40, bytes_alloc=64, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 451 579,kernel_3,3,kmem_kmalloc,"call_site=0xffffffff811fab5e, ptr=0xffff88036f09cbe0, bytes_req=32, bytes_alloc=32, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 451 786,kernel_3,3,kmem_kmalloc,"call_site=0xffffffff811faabf, ptr=0xffff8800001b5e80, bytes_req=136, bytes_alloc=192, gfp_flags=37781696, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 452 391,kernel_3,3,kmem_cache_free,"call_site=0xffffffff811d66e5, ptr=0xffff880485a5c000, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 452 546,kernel_3,3,syscall_exit_open,"ret=5, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/open.c:0]
09:45:50.931 454 525,kernel_3,3,syscall_entry_newfstat,"fd=5, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/stat.c:0]
09:45:50.931 454 939,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140722622868560, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/stat.c:0]
09:45:50.931 455 222,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[arch/x86/kernel:0]
09:45:50.931 456 422,kernel_3,3,syscall_exit_mmap,"ret=0x7fbdd3922000, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[arch/x86/kernel:0]
09:45:50.931 456 855,kernel_3,3,syscall_entry_read,"fd=5, count=1024, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/read_write.c:0]
09:45:50.931 457 535,kernel_3,3,kmem_kmalloc,"call_site=0xffffffff811fa043, ptr=0xffff880485a5c000, bytes_req=4096, bytes_alloc=4096, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 465 141,kernel_3,3,x86_exceptions_page_fault_kernel,"address=0x7fbdd3922000, ip=0xffffffff812f6e15, error_code=0x2, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 465 658,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001e5065c0, pfn=7946647, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 466 087,kernel_3,3,syscall_exit_read,"ret=279, buf=140453275115520, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/read_write.c:0]
09:45:50.931 468 059,kernel_3,3,syscall_entry_read,"fd=5, count=1024, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/read_write.c:0]
09:45:50.931 468 258,kernel_3,3,syscall_exit_read,"ret=0, buf=140453275115520, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/read_write.c:0]
09:45:50.931 469 537,kernel_3,3,syscall_entry_close,"fd=5, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/open.c:0]
09:45:50.931 469 909,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[fs/open.c:0]
09:45:50.931 470 279,kernel_3,3,kmem_kfree,"call_site=0xffffffff811fa1ba, ptr=0xffff880485a5c000, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 470 530,kernel_3,3,kmem_kfree,"call_site=0xffffffff811fa1c2, ptr=0xffff8800001b5e80, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 470 734,kernel_3,3,kmem_kfree,"call_site=0xffffffff811fa1ca, ptr=0xffff88036f09cbe0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 470 893,kernel_3,3,kmem_kfree,"call_site=0xffffffff8123db00, ptr=0xffff88036f17d500, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 472 406,kernel_3,3,syscall_entry_munmap,"addr=140453275115520, len=4096, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 472 721,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff8119bf07, ptr=0xffff8800001b5e80, bytes_req=192, bytes_alloc=192, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 472 973,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811a2149, ptr=0xffff88036f17d500, bytes_req=64, bytes_alloc=64, gfp_flags=33554944, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 474 402,kernel_3,3,kmem_cache_free,"call_site=0xffffffff811a1f9f, ptr=0xffff88036f17d500, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 475 127,kernel_3,3,kmem_mm_page_free_batched,"page=0xffffea001e5065c0, pfn=7946647, cold=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 475 316,kernel_3,3,kmem_mm_page_free,"page=0xffffea001e5065c0, pfn=7946647, order=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 475 623,kernel_3,3,kmem_cache_free,"call_site=0xffffffff8119addb, ptr=0xffff8800001b5e80, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 475 828,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,[mm/mmap.c:0]
09:45:50.931 477 371,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2fbd750, ip=0x7fbdd2fbd750, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 479 947,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd3010b78, ip=0x7fbdd2c5506a, error_code=0x4, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 480 514,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001d7f9f40, pfn=7732861, order=0, gfp_flags=40010944, migratetype=0, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 482 635,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2fd1820, ip=0x7fbdd2fd1820, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 484 274,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd32881b8, ip=0x7fbdd2fd1824, error_code=0x4, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 485 236,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd3006650, ip=0x7fbdd3006650, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 489 282,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd3288220, ip=0x7fbdd3006a75, error_code=0x7, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 489 612,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811a2571, ptr=0xffff88036f17d500, bytes_req=64, bytes_alloc=64, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 489 866,kernel_3,3,kmem_cache_alloc,"call_site=0xffffffff811a261b, ptr=0xffff8807f5caddb8, bytes_req=72, bytes_alloc=72, gfp_flags=37748928, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 490 347,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001e5065c0, pfn=7946647, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 491 986,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2fc78c0, ip=0x7fbdd2fc78c0, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 498 000,kernel_3,3,x86_exceptions_page_fault_user,"address=0x24a66e8, ip=0x7fbdd2c4e0b8, error_code=0x6, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 498 589,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001da0d200, pfn=7766856, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 498 824,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001da0d240, pfn=7766857, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 015,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e74bc80, pfn=7983858, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 157,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e74bcc0, pfn=7983859, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 312,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea0008fd5b00, pfn=2356588, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 452,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea0008fd5b40, pfn=2356589, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 600,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001d892d80, pfn=7742646, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 735,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001d892dc0, pfn=7742647, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 499 913,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e0afa80, pfn=7875562, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 049,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e0afac0, pfn=7875563, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 275,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea000b23f300, pfn=2920396, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 411,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea000b23f340, pfn=2920397, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 557,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001dd8f500, pfn=7824340, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 693,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001dd8f540, pfn=7824341, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 840,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001dd40f80, pfn=7819326, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 500 976,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001dd40fc0, pfn=7819327, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 126,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e87de00, pfn=8003448, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 260,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e87de40, pfn=8003449, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 408,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f337880, pfn=8179170, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 542,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f3378c0, pfn=8179171, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 691,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e860980, pfn=8001574, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 825,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001e8609c0, pfn=8001575, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 501 974,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f836500, pfn=8261012, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 110,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f836540, pfn=8261013, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 259,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f4f3300, pfn=8207564, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 394,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f4f3340, pfn=8207565, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 543,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f713380, pfn=8242382, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 678,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f7133c0, pfn=8242383, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 839,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f97eb00, pfn=8282028, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 502 974,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea001f97eb40, pfn=8282029, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 503 138,kernel_3,3,kmem_mm_page_alloc_zone_locked,"page=0xffffea0009745700, pfn=2478428, order=0, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 503 523,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001da0d200, pfn=7766856, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 505 112,kernel_3,3,x86_exceptions_page_fault_user,"address=0x24aa808, ip=0x7fbdd2c4e0b8, error_code=0x6, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 505 592,kernel_3,3,kmem_mm_page_alloc,"page=0xffffea001da0d240, pfn=7766857, order=0, gfp_flags=37912778, migratetype=1, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 509 850,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2fad020, ip=0x7fbdd2fad020, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 511 538,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd32cd50e, ip=0x7fbdd2c5506a, error_code=0x4, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 514 678,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd2fe04d0, ip=0x7fbdd2fe04d0, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
09:45:50.931 518 921,kernel_3,3,x86_exceptions_page_fault_user,"address=0x7fbdd32b5ae0, ip=0x7fbdd32b5ae0, error_code=0x14, context.packet_seq_num=0, context.cpu_id=3",8880,20,8880,
